Time,Frame,nose_dist,body_dist,freezing,darting,Known,Novel
176.93,2654,0.0050346058017824,0.0016852868598671,0,0,0,0
177.0,2655,0.0022718751601914,0.0005835135024517,0,0,0,0
177.07,2656,0.0025100282565738,0.0009343125458366,0,0,0,0
177.13,2657,0.0013239947086113,0.0019138185088805,0,0,0,0
177.2,2658,0.0001956226335633,0.0012747039279957,0,0,0,0
177.27,2659,5.83075413420079e-05,0.0004309416587352,0,0,0,0
177.33,2660,6.482688180268081e-05,0.0004439111905421,0,0,0,0
177.4,2661,0.0001636361267563,0.0009784249138563,0,0,0,0
177.47,2662,0.0001715216513246,0.0006376793765879,0,0,0,0
177.53,2663,8.555964593743503e-06,0.0004765746519159,0,0,0,0
177.6,2664,0.0002479835960167,0.000480673432081,0,0,0,0
177.67,2665,0.0006020158059429,0.0005380329673088,0,0,0,0
177.73,2666,0.0020446500701796,0.0003859530120337,0,0,0,0
177.8,2667,0.0092197419363782,0.0025103993533838,0,0,0,0
177.87,2668,0.0092410581826211,0.0036023173952431,0,0,0,0
177.93,2669,0.0058315775682857,0.00084101275017,0,0,0,0
178.0,2670,0.0042217489866431,0.000615357140215,0,0,0,0
178.07,2671,0.0041236969072243,0.0006071919657552,0,0,0,0
178.13,2672,0.0035893710867746,0.0014049099063264,0,0,0,0
178.2,2673,0.0007244484147816,0.0008388101628998,0,0,0,0
178.27,2674,0.0013669313692989,0.0001490857666348,0,0,0,0
178.33,2675,0.0021301635370192,0.0003033098630475,0,0,0,0
178.4,2676,0.0003418820795846,0.0003052045095145,0,0,0,0
178.47,2677,0.002503910995114,0.0008062335051349,0,0,0,0
178.53,2678,0.0100837974634026,0.0023879688500006,0,0,0,0
178.6,2679,0.0127451196071909,0.0051269331957357,0,0,0,0
178.67,2680,0.0116251842539734,0.0073900191861435,0,0,0,0
178.73,2681,0.0083707363274929,0.0087216443735256,0,0,0,0
178.8,2682,0.0043026853028382,0.0046254374929265,0,0,0,0
178.87,2683,0.0081767194194447,0.0003332754255791,0,0,0,0
178.93,2684,0.0082413018181627,0.0029676192734137,0,0,0,0
179.0,2685,0.0036397249414757,0.0013806604662232,0,0,0,0
179.07,2686,0.0013071691918452,0.0002324372062915,0,0,0,0
179.13,2687,0.0001794003244357,6.831952126921497e-05,0,0,0,0
179.2,2688,0.0006347904408408,0.0002323740008919,0,0,0,0
179.27,2689,0.0004536700556551,0.0002180701254122,0,0,0,0
179.33,2690,0.0001585201000357,5.518324880665392e-05,0,0,0,0
179.4,2691,3.400333567860781e-05,3.38157490710948e-05,0,0,0,0
